Raul M Grijalva (D),urn:fec:transaction,N00025284
"YOUNG, GEORGE",urn:nimsp:transaction,24496
"WILSON, KIRK",urn:nimsp:transaction,24504
"CESARE, CRAIG",urn:nimsp:transaction,32988
"HUNT, TIM",urn:nimsp:transaction,49715
Mark Jacobs (3),urn:fec:transaction,N00013412
"RICHARDSON, BILL (G)",urn:nimsp:transaction,4138
Andy Ireland (R),urn:fec:transaction,N00002954
"CLARK, DREW",urn:nimsp:transaction,30818
"HUTCHINSON, JEREMY",urn:nimsp:transaction,4253
"HARRINGTON, DAVID S",urn:nimsp:transaction,75596
Charles E Thompson (R),urn:fec:transaction,N00000113
"LOVELAND, ROGER",urn:nimsp:transaction,16457
"MORELAND, DONALD J",urn:nimsp:transaction,125306
"JACOBSON, MATTHEW",urn:nimsp:transaction,132333
"MOSER, CAROL L",urn:nimsp:transaction,125313
Patricia Ann Waak (D),urn:fec:transaction,N00025224
James Lex Bufford (D),urn:fec:transaction,N00026513
Bill Johnson (L),urn:fec:transaction,N00005203
"BECKER, JOHN J",urn:nimsp:transaction,11579
"RASMUSSEN, STU",urn:nimsp:transaction,137893
"ADELSTEIN, STAN",urn:nimsp:transaction,6909
"ARLINGTON, JAMES D",urn:nimsp:transaction,132887
"SHIRLEY, BOB",urn:nimsp:transaction,110853
Sam Davis (D),urn:fec:transaction,N00025234
"HOSKINS, STEVE",urn:nimsp:transaction,35623
"HUTCHISON, JACK",urn:nimsp:transaction,77529
"EDDIE, RUSSEL J",urn:nimsp:transaction,42380
"PEYCHAUD, ROSALIND MAGEE",urn:nimsp:transaction,56837
"COSME, MANUEL",urn:nimsp:transaction,28259
"HARPER, KATHRYNE",urn:nimsp:transaction,72764
"WEDLER, VICKI",urn:nimsp:transaction,106214
"HOFMAN, SAM",urn:nimsp:transaction,77916
"MULHOLLAND, CATHERINE",urn:nimsp:transaction,6346
JJ Pickle (D),urn:fec:transaction,N00000091
"WINEKE, JOSEPH S",urn:nimsp:transaction,128401
"ALLEN, BRAD C",urn:nimsp:transaction,118296
Mark Daniel Peterman (R),urn:fec:transaction,N00012573
"OGLES, MARK R",urn:nimsp:transaction,36335
"MAGANA, MARIO E",urn:nimsp:transaction,103218
"ROSE, KENT M",urn:nimsp:transaction,114306
"GIBSON, KERRY",urn:nimsp:transaction,7138
"ROWE, JOE A",urn:nimsp:transaction,114307
"KELLY, PAT",urn:nimsp:transaction,72877
"LEISING, JEAN",urn:nimsp:transaction,49786
"MELLEN, JON",urn:nimsp:transaction,44503
"FLOWER, JOANN",urn:nimsp:transaction,13925
"SCHURING, KIRK",urn:nimsp:transaction,2151
"BILLIPS, CHARLES",urn:nimsp:transaction,54303
"BAYLISS, SHAWN D",urn:nimsp:transaction,129711
Jeff Kish (R),urn:fec:transaction,N00025001
"KAKAC, ARLAN",urn:nimsp:transaction,69864
"WEHAGE, RODGER",urn:nimsp:transaction,102834
Joe Vu (R),urn:fec:transaction,N00013069
"CULBERTSON, DICK",urn:nimsp:transaction,103509
"HURTT, ROB",urn:nimsp:transaction,27549
"GIL, DAVE",urn:nimsp:transaction,14269
Lou A D'Apolito (D),urn:fec:transaction,N00013248
"COLLIER, JAY EDWIN",urn:nimsp:transaction,118468
"HURLEY, PAT B",urn:nimsp:transaction,7951
"LATHAM, MARYANN",urn:nimsp:transaction,94335
"SPRUILL JR, LIONELL",urn:nimsp:transaction,120938
"DRISCOLL, ROBYN",urn:nimsp:transaction,5952
"ROWE, ERNEST",urn:nimsp:transaction,49985
"VALENZUELA JR, VICTOR M",urn:nimsp:transaction,27944
"YBARRA, TARA RIOS",urn:nimsp:transaction,9294
"ALVAREZ, JOSE",urn:nimsp:transaction,11149
"GOLDSTEIN, IVAN",urn:nimsp:transaction,60610
"WAUGH, JANET",urn:nimsp:transaction,20504
"BEARD, DAYTON",urn:nimsp:transaction,129715
Eleanor F Burlingham (D),urn:fec:transaction,N00012047
David Avram Sanders (D),urn:fec:transaction,N00026834
John E Jackson (I),urn:fec:transaction,N00003512
"GILLESPIE, PATRICK M",urn:nimsp:transaction,90482
"BROOKS, KEVIN D",urn:nimsp:transaction,8676
"STIFLER, DONNA",urn:nimsp:transaction,8532
"CALLENDER, JAMIE",urn:nimsp:transaction,12334
Steve Money (R),urn:fec:transaction,N00009706
Mark B McCracken (D),urn:fec:transaction,N00029886
"CAREY, RICHARD",urn:nimsp:transaction,12419
"SIEBEN, JEFF",urn:nimsp:transaction,70309
"STEPHAN, KENNETH C",urn:nimsp:transaction,19602
"ONEILL, KEVIN",urn:nimsp:transaction,99249
Dolores A Battalia (D),urn:fec:transaction,N00001022
"JOHNSON, BETTY I",urn:nimsp:transaction,15467
"WILSON, YVONNE S",urn:nimsp:transaction,20805
"GILL, PAIGE EAVES",urn:nimsp:transaction,75567
"BARNES JR, PETER J",urn:nimsp:transaction,8095
"CHAPMAN, DAVID",urn:nimsp:transaction,101345
"TANNIAN, PHILIP G",urn:nimsp:transaction,67239
"KINNE, SCOTT E",urn:nimsp:transaction,63025
Duane E Kratzer Jr (R),urn:fec:transaction,N00002306
Steve Andreasen (D),urn:fec:transaction,N00025395
"GILLIGAN, PAUL",urn:nimsp:transaction,14287
"MELICHAREK, CHRISTINE A",urn:nimsp:transaction,122400
"MAYFIELD, JOHNNIE C",urn:nimsp:transaction,80934
"FARMER, GARY",urn:nimsp:transaction,113687
"SMITH, JOSEPH",urn:nimsp:transaction,35717
"SMITH, PAT",urn:nimsp:transaction,103347
Gary John Skoien (R),urn:fec:transaction,N00004692
"NELSON, JANE",urn:nimsp:transaction,116316
Michael P Byron (D),urn:fec:transaction,N00025866
"MENTIKOV, GEORGIA",urn:nimsp:transaction,17063
Nicholas R Sabatine (3),urn:fec:transaction,N00001470
Tim Escobar (R),urn:fec:transaction,N00024926
"KLEMM, DICK",urn:nimsp:transaction,15892
"SUMMERS, DAVID G",urn:nimsp:transaction,19750
"WOLFE III, HAROLD B",urn:nimsp:transaction,130411
"COURT, LOIS",urn:nimsp:transaction,9767
"CARPENTER, JOE D",urn:nimsp:transaction,80376
"BELT, BILL",urn:nimsp:transaction,56447
"SHEWBERT, KEITH A",urn:nimsp:transaction,38540
"RICHNER, ANDREW C",urn:nimsp:transaction,66949
"BUCKEL, CHRIS",urn:nimsp:transaction,127787
"HOUSLEY, KEVIN",urn:nimsp:transaction,116046
Stuart Tipp Gregory (R),urn:fec:transaction,N00007608
"SPITZER, JOHN OLE",urn:nimsp:transaction,83468
"MOODY-LAWRENCE, BESSIE",urn:nimsp:transaction,2266
"ATHEY, CLAY",urn:nimsp:transaction,7144
"LANCASTER, CHRISTOPHER",urn:nimsp:transaction,27669
"MCDONALD, CLAY SCOTT",urn:nimsp:transaction,77391
"SAMUELSON, RUTH",urn:nimsp:transaction,8931
"ROBERTSON, LEE",urn:nimsp:transaction,18625
"PALM, CHERYL",urn:nimsp:transaction,30523
Frank Amador (D),urn:fec:transaction,N00027635
"CARRIS, BARBARA",urn:nimsp:transaction,122042
"CROFT, DAVID WALLACE",urn:nimsp:transaction,129824
Theodore M Williams Jr (D),urn:fec:transaction,N00008483
"WILSON, MIKE",urn:nimsp:transaction,20800
"BONAVENTURA, JOHN",urn:nimsp:transaction,94019
"WEBB, BURKE H",urn:nimsp:transaction,20520
"TOLER, DAVE",urn:nimsp:transaction,103403
Tony Guglielmo (R),urn:fec:transaction,N00000566
"HANDLIN, AMY",urn:nimsp:transaction,8019
"OSE, ROSS B",urn:nimsp:transaction,75802
"MONDO SR, JOHN",urn:nimsp:transaction,17281
"THIELKE, TOM",urn:nimsp:transaction,128346
"DETRICK, JERRY L",urn:nimsp:transaction,129844
"BONEE, JOHN",urn:nimsp:transaction,32953
"LAMBERT, DAVID",urn:nimsp:transaction,75685
Jim Noorlander (3),urn:fec:transaction,N00028359
"BRILEY, ARLIN",urn:nimsp:transaction,65615
"HAZTON, TIMOTHY P",urn:nimsp:transaction,108463
"SMITH, JOE P",urn:nimsp:transaction,101832
"LERNER, HAROLD",urn:nimsp:transaction,69970
"HICKMAN, JEFF",urn:nimsp:transaction,6651
Charles C Vincent (D),urn:fec:transaction,N00004022
"HOLMES, DOUGLAS J",urn:nimsp:transaction,118701
"ABRAMS JR, ORVILLE EUGENE",urn:nimsp:transaction,24667
"LEE JR, JOHN",urn:nimsp:transaction,103378
Wayne A Root (L),urn:fec:transaction,N00029602
"CORDOVA, DAVID VICTOR",urn:nimsp:transaction,92139
"SCHIRRICK, DON",urn:nimsp:transaction,70275
Eric Nelson Roberson (D),urn:fec:transaction,N00029783
"KOBEL, RUDOLPH J",urn:nimsp:transaction,2106
"BLAKELY, ROBERT",urn:nimsp:transaction,94011
"LARSEN, V ELLIOTT",urn:nimsp:transaction,44442
"LEWIS, TERRI S",urn:nimsp:transaction,16318
Ron Howard (D),urn:fec:transaction,N00002903
"MCMENIS, JAMES",urn:nimsp:transaction,24556
Michael Gregory Bagneris (D),urn:fec:transaction,N00005361
Mary D Wright (D),urn:fec:transaction,N00030206
"MCGHEE, VERONICA",urn:nimsp:transaction,99137
"GIBBS, DEBORAH L",urn:nimsp:transaction,62859
Richard E Lamunyon (R),urn:fec:transaction,N00005264
"RAINEY, DAVID",urn:nimsp:transaction,4217
"LACORTE, KEN",urn:nimsp:transaction,27820
"RUGGIERO, DEBORAH L",urn:nimsp:transaction,9952
"COPE, DEBORAH",urn:nimsp:transaction,12897
"ZIMMER, MICHAEL D",urn:nimsp:transaction,61166
Todd Christopher Young (R),urn:fec:transaction,N00030670
Roger F Gordon (R),urn:fec:transaction,N00009561
"CLARK, JUDY",urn:nimsp:transaction,12694
"LAUTENSCHLAGER, PEGGY A",urn:nimsp:transaction,16160
"BEMENT, JOHN",urn:nimsp:transaction,32820
Michael J Craig (R),urn:fec:transaction,N00003525
"GOODALL JR, W EDWARD (EDDIE)",urn:nimsp:transaction,5975
"HAYES, ANTONIO L",urn:nimsp:transaction,60653
Kenneth Ray Callis (R),urn:fec:transaction,N00003702
William J Sheridan (D),urn:fec:transaction,N00010224
"WARREN, REBEKAH",urn:nimsp:transaction,3543
"SPEARS, DAVID",urn:nimsp:transaction,73263
"COSTELLO, JOHN",urn:nimsp:transaction,90787
"DELSO, JAMES BO",urn:nimsp:transaction,101389
"WATSON, PERCY W",urn:nimsp:transaction,439
"LENSING, VICKI",urn:nimsp:transaction,4805
"SCHULTE, GARY ALAN",urn:nimsp:transaction,44644
"TORAN, JOHN DEAN",urn:nimsp:transaction,103528
"MURAT, BILL",urn:nimsp:transaction,128155
"RATTERREE, THOMAS W",urn:nimsp:transaction,18404
"TILL, MARY L",urn:nimsp:transaction,20019
"RADER, FRED",urn:nimsp:transaction,35867
"HARRISON JR, JAMES K",urn:nimsp:transaction,60646
"GRIFFITH, MELONY",urn:nimsp:transaction,3484
"REISZ, ROBERT RUSTON",urn:nimsp:transaction,49958
"SAUCIER, BRADLEY D",urn:nimsp:transaction,63365
"BENGE, MILTON",urn:nimsp:transaction,78191
"FONTAINE, BOE",urn:nimsp:transaction,24336
"KNOWLES, DANITA",urn:nimsp:transaction,38154
Ashwin Madia (D),urn:fec:transaction,N00029392
"BAILEY, WAYNE THOMAS",urn:nimsp:transaction,113756
"WARREN, GRANT",urn:nimsp:transaction,73390
"ATKINSON, KELVIN",urn:nimsp:transaction,3758
"BUCHHOLTZ, LANCE",urn:nimsp:transaction,127786
"HOGG, DELBERT R",urn:nimsp:transaction,72814
"DOLL, BOB",urn:nimsp:transaction,134874
Anthony Joseph Heckemeyer (D),urn:fec:transaction,N00005096
"SHAW, MEI-LING",urn:nimsp:transaction,42926
"GARRISON, WAYNE",urn:nimsp:transaction,84384
"BARNES, LEE",urn:nimsp:transaction,11453
William J Hauf (R),urn:fec:transaction,N00027838
"TIPPS, TIM",urn:nimsp:transaction,114397
"SHARP, BONNIE",urn:nimsp:transaction,2857
"SCHOENFELD, ROBERT",urn:nimsp:transaction,125522
"MARTIN, GRIER",urn:nimsp:transaction,5996
"MARSHALL, BETSY",urn:nimsp:transaction,16672
"FITZGERALD, SALLY",urn:nimsp:transaction,127890
"STIFFLER, ANDREW",urn:nimsp:transaction,128323
"JINDRA, DWAIN",urn:nimsp:transaction,101547
"TUCKER, FRANK",urn:nimsp:transaction,94623
"GUTWEIN, ERIC A",urn:nimsp:transaction,5028
"CHARLAND, BRENDA D",urn:nimsp:transaction,62622
Cam Cavasso (R),urn:fec:transaction,N00027227
"BERNARD, ANN",urn:nimsp:transaction,46709
"RENEGAR, BRIAN (COMMITTEE 1)",urn:nimsp:transaction,8737
"FARLEY, RUSTY",urn:nimsp:transaction,101435
Anthony J Pocchia (D),urn:fec:transaction,N00000985
"KITTS, JASON ALAN",urn:nimsp:transaction,66420
"CARSTEN, LINDA",urn:nimsp:transaction,37743
"BARNES, TONI",urn:nimsp:transaction,98452
"LAWRENCE, TOMMY",urn:nimsp:transaction,80866
"METTETAL, NOLAN",urn:nimsp:transaction,2249
"AHERN, JOHN E",urn:nimsp:transaction,7727
"SHIRK, GARY",urn:nimsp:transaction,36249
"BRAUN, OSCAR ALEJANDRO",urn:nimsp:transaction,28550
"CULLIGAN, KERRY",urn:nimsp:transaction,72577
"TATE, PHIL",urn:nimsp:transaction,73318
"MORRIS, JOHATHAN",urn:nimsp:transaction,99189
"WEBB, JOHN",urn:nimsp:transaction,35808
"SCHWAN, BRYONY",urn:nimsp:transaction,77935
"RABY, ANITA",urn:nimsp:transaction,137867
"MOORE, MICHAEL L",urn:nimsp:transaction,54732
"DAVIS, BILL",urn:nimsp:transaction,98641
"HERNANDEZ, ROB",urn:nimsp:transaction,14969
"BORGESON, VERNON R",urn:nimsp:transaction,11896
"BOWERS, SPEC",urn:nimsp:transaction,86525
"YOUNG, LIH",urn:nimsp:transaction,139180
"MASON, TERESA M",urn:nimsp:transaction,80928
"TALBOTT, JOE",urn:nimsp:transaction,1914
"IRELAND, JEANNE",urn:nimsp:transaction,94272
Timothy J Walz (D),urn:fec:transaction,N00027467
"KEOUGH, CARLA K",urn:nimsp:transaction,72881
"LANE, ROGER",urn:nimsp:transaction,38166
"CRAWFORD, EDWIN S",urn:nimsp:transaction,60482
"NOFSINGER, E JANE",urn:nimsp:transaction,77148
"WALKER, PAUL D",urn:nimsp:transaction,20389
"ROBINSON SR, GEORGE",urn:nimsp:transaction,38463
Douglas Dale McFarland (R),urn:fec:transaction,N00004457
Gail Notti (D),urn:fec:transaction,N00013265
"SANDERS, TINA",urn:nimsp:transaction,51921
"BRADFORD, TONI",urn:nimsp:transaction,8248
"STEIN, GREG",urn:nimsp:transaction,28289
"THOMAS, FRAN",urn:nimsp:transaction,54942
"CARRICO, MICHAEL F",urn:nimsp:transaction,54358
"DOWNING, BETTYJEAN",urn:nimsp:transaction,90926
"TANNER, BOB",urn:nimsp:transaction,132146
"HOVEY, MIKE",urn:nimsp:transaction,44352
"TURNBOW, RICHARD",urn:nimsp:transaction,52561
"NELSON, CLAIR",urn:nimsp:transaction,70110
"GOULD, RICHARD",urn:nimsp:transaction,62877
"BROWN, DEE",urn:nimsp:transaction,12094
Devvy Kidd (I),urn:fec:transaction,N00009189
"RADTKE, KARL F",urn:nimsp:transaction,49946
"SHELTRA, NANCY J",urn:nimsp:transaction,19168
"CHASE, CRAIG",urn:nimsp:transaction,124636
"CHANG-DIAZ, SONIA ROSA",urn:nimsp:transaction,9955
"MORRISSEY, JOSEPH D",urn:nimsp:transaction,9034
"BACA, LORETTA",urn:nimsp:transaction,11337
Katina M Johnstone (D),urn:fec:transaction,N00013280
"ULRICH, RUTH",urn:nimsp:transaction,56961
"MARTIN, GENE",urn:nimsp:transaction,85365
James Berryhill (R),urn:fec:transaction,N00026097
"SMITH, SUSAN",urn:nimsp:transaction,77615
Tony Strickland (R),urn:fec:transaction,N00026322
"SANSONIA, CARAVITA (CARA)",urn:nimsp:transaction,35380
"JASMIN, EDWIN H",urn:nimsp:transaction,77534
"FINLEY, CHARLES B",urn:nimsp:transaction,37925
"SMITH, CLINT",urn:nimsp:transaction,112819
"CASORIO JR, JAMES E",urn:nimsp:transaction,2512
"VIESELMEYER, RON",urn:nimsp:transaction,138747
Tom Lantos (D),urn:fec:transaction,N00007382
"PYLES, JOE",urn:nimsp:transaction,73132
"HUGHES, BRYAN",urn:nimsp:transaction,7079
"TAYLOR, LESCAL B",urn:nimsp:transaction,54938
"PHILIBEN, ANNE N",urn:nimsp:transaction,103376
"CHRISTIE, GREG (MOOSE)",urn:nimsp:transaction,122052
Janice H Bowling (R),urn:fec:transaction,N00024824
"HOLLIDAY, JAMES DOUG",urn:nimsp:transaction,54566
James Lloyd Roach (D),urn:fec:transaction,N00031368
"DEL VECCHIO, NICHOLAS ANTHONY",urn:nimsp:transaction,94108
"LITTLE, ELIZABETH O",urn:nimsp:transaction,706
"HOFFMANN, IRV",urn:nimsp:transaction,52483
"HINES, MACK T",urn:nimsp:transaction,2183
"GILBERTSON, BARBARA BRECHEEN",urn:nimsp:transaction,101211
Jon Bruning (R),urn:fec:transaction,N00029044
"HARTMAN, CURT CARL",urn:nimsp:transaction,98840
"COLLINS, JACK",urn:nimsp:transaction,12818
"CHIPMAN, DAVID I",urn:nimsp:transaction,62629
"SMITH, MICHAEL A",urn:nimsp:transaction,35715
"JOHNSON, ROB",urn:nimsp:transaction,15519
"FIELDS, EDDIE (COMMITTEE 1)",urn:nimsp:transaction,8697
"BROOKS, BOB",urn:nimsp:transaction,36322
"SHIELDS, JOHN",urn:nimsp:transaction,61028
Jeffrey Lee Clapper (D),urn:fec:transaction,N00013093
"POLOVITZ, MICHAEL",urn:nimsp:transaction,83420
"DROZDOFF, MARTIN",urn:nimsp:transaction,25628
"BREWSTER, LARRY D",urn:nimsp:transaction,78253
"DANNECKER, JANET G",urn:nimsp:transaction,108346
Jeff Beatty (R),urn:fec:transaction,N00028433
"VAN HORNE, TERRY E",urn:nimsp:transaction,106184
Jimmy Lee Yonge (R),urn:fec:transaction,N00008553
"CLARK, MARTIN",urn:nimsp:transaction,32958
"EDWARDS, SCOTT",urn:nimsp:transaction,35357
Don Reid (R),urn:fec:transaction,N00002333
"DIONNE, KIMBERLEY",urn:nimsp:transaction,85015
"GILES, ABRAHAM",urn:nimsp:transaction,32388
"SKARE, THOMAS M",urn:nimsp:transaction,70318
"BRENNER, DENNIS A",urn:nimsp:transaction,12017
"CHRISTOPH, CARL S",urn:nimsp:transaction,65720
Norman Francis Williams Jr (D),urn:fec:transaction,N00024805
"LORENZ, KENNETH",urn:nimsp:transaction,99074
"JENKINS, MIKE",urn:nimsp:transaction,25561
Joni Whitmore (3),urn:fec:transaction,N00008009
"WILLIAMS, CHARLIE",urn:nimsp:transaction,76010
"EDWARDS, WILLIAM (BILL)",urn:nimsp:transaction,37902
"HIGUERA, GILBERT A",urn:nimsp:transaction,69748
"RIJKEN, HEDY",urn:nimsp:transaction,18568
"DYSON, IVORY",urn:nimsp:transaction,134973
"SUTTON, DAN",urn:nimsp:transaction,2677
"NICKS, TRAVIS L",urn:nimsp:transaction,30846
Thomas H Hattery (D),urn:fec:transaction,N00002026
"RANSLOW, CHRISTOPHER D",urn:nimsp:transaction,63315
"GRAVES, JEFF",urn:nimsp:transaction,75572
"GILMORE, GARY",urn:nimsp:transaction,14293
"DOYLE, PETER I",urn:nimsp:transaction,62745
"LITTLE, TOM",urn:nimsp:transaction,136684
"PALMER JR, GERRY G M",urn:nimsp:transaction,63248
Alan Howell (D),urn:fec:transaction,N00028464
"SMITH, JAMES R",urn:nimsp:transaction,2276
"BURTON CAHILL, MARGARET J MEG",urn:nimsp:transaction,4357
Jim Nelson (D),urn:fec:transaction,N00027738
Michael Agosta (R),urn:fec:transaction,N00032316
"THOMPSON, GREGORY J",urn:nimsp:transaction,81335
"COLEMAN, CAROLYN",urn:nimsp:transaction,24689
Clint Curtis (D),urn:fec:transaction,N00031832
"FEAMAN, PETER",urn:nimsp:transaction,36307
"ROBERTS, CLINT L",urn:nimsp:transaction,116434
"BARLOW, ROBERT J (BOB)",urn:nimsp:transaction,120515
"PROUSE, WESLEY",urn:nimsp:transaction,18286
"GRIFFITH, JASON",urn:nimsp:transaction,98798
"KEMPENICH, KEITH",urn:nimsp:transaction,1961
"MONTGOMERY, TOM",urn:nimsp:transaction,77327
"LEACH, ESTELLE",urn:nimsp:transaction,122336
Charles Edward Jordan (I),urn:fec:transaction,N00013539
"OTT, BELVA",urn:nimsp:transaction,137574
"NEWCOMB, HAROLD S",urn:nimsp:transaction,137420
"FUESTING, MATT",urn:nimsp:transaction,46941
"ALLEN, GORDON P",urn:nimsp:transaction,11112
"MAHAN, VIRGINIA",urn:nimsp:transaction,2608
"ALTIERI, FRANK E",urn:nimsp:transaction,33005
Ray McKee (R),urn:fec:transaction,N00029063
"FARRELL, BOB (COWBOY)",urn:nimsp:transaction,49587
"HUBLER, MARY",urn:nimsp:transaction,346
"QUINLAN, SEAN",urn:nimsp:transaction,105920
"WILLIAMSON, RICK",urn:nimsp:transaction,101930
Richard J Orloski (D),urn:fec:transaction,N00001485
Anna C. Little (R),urn:fec:transaction,N00032322
"WALDROP, ROGER",urn:nimsp:transaction,38674
"LEACH, BARRY W",urn:nimsp:transaction,35331
"MATTHEW, THOMAS",urn:nimsp:transaction,99118
John Richard Taylor (R),urn:fec:transaction,N00001930
"BREWSTER, HERMAN B",urn:nimsp:transaction,108278
Fred Upton (R),urn:fec:transaction,N00004133
"ADAMS, ANTHONY",urn:nimsp:transaction,8120
"JOHNSON, GREGORY",urn:nimsp:transaction,54611
"GARAVANIAN, HARRY H",urn:nimsp:transaction,135355
"OCONNELL, BRIAN",urn:nimsp:transaction,35874
"HAYES, CELLAS",urn:nimsp:transaction,94238
"KING, JOSEPH",urn:nimsp:transaction,125114
Jimmy Lakey (R),urn:fec:transaction,N00031363
"MCCARTHUR, RICHARD",urn:nimsp:transaction,94394
"GREEN, JAMES EDWARD",urn:nimsp:transaction,56619
Don Johnson (D),urn:fec:transaction,N00002621
"SCHLUTER, BILL",urn:nimsp:transaction,90096
"WHEAT, MIKE",urn:nimsp:transaction,77188
"ROGERS, MATTHEW C",urn:nimsp:transaction,81173
"KIDWELL, WAYNE L",urn:nimsp:transaction,136386
"SCHAEFFER, CHRISTOPHER H",urn:nimsp:transaction,21998
"WALASKA, WILLIAM A",urn:nimsp:transaction,20371
"JORGENSEN, KEVIN T",urn:nimsp:transaction,44397
"SULLIVAN, TIM",urn:nimsp:transaction,70380
"BLAIR, ALIDA",urn:nimsp:transaction,78274
"METZLER-SMITH, DON",urn:nimsp:transaction,49842
"FINKS, MARK SPENCER",urn:nimsp:transaction,62805
"VINROOT, RICHARD",urn:nimsp:transaction,20326
"COYNE, JAMES RHODES",urn:nimsp:transaction,98614
"CHANCEY, MATT",urn:nimsp:transaction,134278
"SCIPIONE, JOHN E",urn:nimsp:transaction,30229
"STELLY, DAVID",urn:nimsp:transaction,44702
Curly Thornton (D),urn:fec:transaction,N00004637
Scott Allen Starling (D),urn:fec:transaction,N00002617
Paul Abramson (R),urn:fec:transaction,N00029673
Steven Spellman (D),urn:fec:transaction,N00024752
"CHURCH, RAYMOND C",urn:nimsp:transaction,6837
"HARMON JR, JAMES TRUE",urn:nimsp:transaction,54524
Lawrence H Sims (R),urn:fec:transaction,N00004075
"POPE, J ART",urn:nimsp:transaction,81096
"DIAZ, OSCAR R",urn:nimsp:transaction,115813
"MADSEN, SUE LANI",urn:nimsp:transaction,124295
"MILLER, DERRICK F",urn:nimsp:transaction,80979
"ALLISON, ROBERT JERRY",urn:nimsp:transaction,24671
"MANES, ALMON",urn:nimsp:transaction,136834
"MEYER, JOE",urn:nimsp:transaction,17097
"HACKETT, DANIEL A",urn:nimsp:transaction,105476
"LUCE, TOM",urn:nimsp:transaction,122358
Mary W Conaway (D),urn:fec:transaction,N00001964
"YEMMA, DANIEL R",urn:nimsp:transaction,99657
"ROGAN, MARY DEANNE",urn:nimsp:transaction,63342
"WILKINS II, PAUL R",urn:nimsp:transaction,83517
"BRESSLER, H J",urn:nimsp:transaction,133869
"DIXON, FRITZ",urn:nimsp:transaction,44200
"ALLEN, GERALD R",urn:nimsp:transaction,78220
"LAMAR, JOANNE",urn:nimsp:transaction,66480
Fred Hudson Jr (D),urn:fec:transaction,N00000052
"ODWYER, PATRICIA",urn:nimsp:transaction,137509
"HARRISON, JAMES H",urn:nimsp:transaction,2180
Chris Cannon (R),urn:fec:transaction,N00006349
"CLARK, KEVIN",urn:nimsp:transaction,37779
"CAHILL, TIERNEY",urn:nimsp:transaction,94042
"BOYKINS, CLARENCE",urn:nimsp:transaction,26092
"JENKINS, LOUIS (WOODY)",urn:nimsp:transaction,56682
"CROWLEY, PAUL W",urn:nimsp:transaction,1821
"SMALLWOOD, BARBARA",urn:nimsp:transaction,94564
"PULLIN, TANYA",urn:nimsp:transaction,5130
"BAILEY, BILLY WAYNE",urn:nimsp:transaction,129693
"LADOUCEUR, LARRY & WARREN, JOE",urn:nimsp:transaction,78283
"PINGREE, JOHN C",urn:nimsp:transaction,119039
"SCHMIDT, WAYNE A",urn:nimsp:transaction,9126
"HARRIS, JENNIFER",urn:nimsp:transaction,38024
"BAKER, MERTON",urn:nimsp:transaction,133103
"PAGE, FRANK M",urn:nimsp:transaction,92449
"COOPER, DAN",urn:nimsp:transaction,548
Stan Barnes (R),urn:fec:transaction,N00006436
"LEONARD, WILLIAM THEODORE",urn:nimsp:transaction,136638
"EICKMEYER, WILLIAM A",urn:nimsp:transaction,3162
"NASS, CONNIE KAY",urn:nimsp:transaction,17528
"PANETTA, DEBRA C",urn:nimsp:transaction,137631
John F Coyne (D),urn:fec:transaction,N00028137
"KUBAN, CHRISTOPHER (CHRIS)",urn:nimsp:transaction,72905
"THOMAS, DAVID",urn:nimsp:transaction,540
"TURSO III, FRANK P",urn:nimsp:transaction,138692
"SUPLEE, MEL",urn:nimsp:transaction,90404
"WOOD JR, ROBERT (BOB) H",urn:nimsp:transaction,20875
"BROWER, GLEN",urn:nimsp:transaction,127776
"JOHNSON, SHIRLEY JEAN",urn:nimsp:transaction,75653
"EVANS, D KENT",urn:nimsp:transaction,135083
"COTTA, H DAVID",urn:nimsp:transaction,5399
"REED, JIM",urn:nimsp:transaction,44604
"NORMAN, LINDA",urn:nimsp:transaction,132029
"CHARGING ELK SR, EDD",urn:nimsp:transaction,112491
"GILLESPIE, MITCH",urn:nimsp:transaction,3644
"BAKER, SAM",urn:nimsp:transaction,105106
"WOOD, DAVID",urn:nimsp:transaction,125796
"JOHNSTON, GORDON",urn:nimsp:transaction,15545
"DOYLE JR, EDWARD F",urn:nimsp:transaction,34639
"WEFALD, ROBERT O (BOB)",urn:nimsp:transaction,83506
"VAUGHT, ALLEN",urn:nimsp:transaction,8027
"WOMACK, ISAIAH",urn:nimsp:transaction,44832
"TRUGLIA, CHRISTEL",urn:nimsp:transaction,1783
"WILSON, CONSTANCE K (CONNIE)",urn:nimsp:transaction,20791
"LESZCZYNSKI, MARION E",urn:nimsp:transaction,105670
"GRUNDY, MICHAEL",urn:nimsp:transaction,14541
"HOLDEN, CALVIN",urn:nimsp:transaction,24595
"WHITAKER, BRIAN",urn:nimsp:transaction,20657
"KOLBECK, STEVE",urn:nimsp:transaction,15955
"ELLIOTT, T CHRISTOPHER",urn:nimsp:transaction,120636
George Farrell III Ray (R),urn:fec:transaction,N00011084
"KAPPLER, JOHN",urn:nimsp:transaction,69867
"MARQUARDT, DICK",urn:nimsp:transaction,125234
"MCGEE, JOHN",urn:nimsp:transaction,4889
"MCMILLAN, BILL",urn:nimsp:transaction,80958
"STARKS, WILLIAM STEWART",urn:nimsp:transaction,52323
Alan Lee Cropsey (R),urn:fec:transaction,N00004093
"ONEAL, MICHAEL (MIKE) R",urn:nimsp:transaction,1684
